author_name,username,profile_type,post_id,published_at,content,likes,comments,shares,engagement_total,comment_to_like_ratio,media_type,hashtags,post_url
Jordan Fiore,jordan-fiore,competitor,7026555458496696321,2023-02-01 14:22:48.393,"To all my legal network - who is going to be there? Drop a line if you are and let’s connect! 

 #legaltech",10,0,0,10,0.00,text,"[""#legaltech""]",https://www.linkedin.com/posts/jordan-fiore_we-are-excited-to-announce-that-we-are-a-activity-7026555458496696321-En3V
Jeff Mezzancello,jeff-mezzancello-3a429a4,competitor,7025971652777648128,2023-01-30 23:42:58.263,"#hiring #legalsupport 
Our team at Morgan & Morgan is growing!  Looking for experienced Case Staff to join our Closing department in helping us get our client settlements into their pockets faster nationwide!

Multiple roles in multiple locations, reach out for more into to me or Kat Vielman

https://lnkd.in/ea3RW8X7",21,0,4,25,0.00,text,"[""#hiring"", ""#legalsupport""]",https://www.linkedin.com/posts/jeff-mezzancello-3a429a4_hiring-legalsupport-activity-7025971652777648128-f-ok
Megan McGee,megan-trent-mcgee,competitor,7024782141368532992,2023-01-27 16:56:16.643,"Once again, Jodi Hrbek is spot on with recognizing the difference between what people will request and what they actually need. For the #salesforceadmin please verify and don’t just assume that things *actually* need done immediately. Some things may, but often things won’t. Verify for yourself. 

#salesforceadministrator #salesforcemilitary #merivet",9,3,0,12,33.33,text,"[""#salesforceadmin"", ""#salesforceadministrator"", ""#salesforcemilitary"", ""#merivet""]",https://www.linkedin.com/posts/megan-trent-mcgee_salesforce-salesforceadmins-salesforcecareers-activity-7024782141368532992-hCll
Brian Call,briancall1,competitor,7023860866739568642,2023-01-25 03:55:27.655,"One of the best in the business. If you are looking for a mortgage operations professional, look no further than Chavelle!",12,0,0,12,0.00,text,[],https://www.linkedin.com/posts/briancall1_seeking-career-opportunities-multi-talented-activity-7023860866739568642-0Oku
Jordan Fiore,jordan-fiore,competitor,7023787322630410240,2023-01-24 23:03:13.157,I’m happy to share that I’m starting a new position as Product Manager at MoveDocs! #productmanagement #movedocs,83,56,0,139,67.47,text,"[""#productmanagement"", ""#movedocs""]",https://www.linkedin.com/posts/jordan-fiore_productmanagement-movedocs-activity-7023787322630410240-gPc1
Keith Grande,keithgrande,competitor,7021905466720931840,2023-01-19 18:25:23.781,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork #opportunities #thankyou",14,3,0,17,21.43,text,"[""#OpenToWork"", ""#opportunities"", ""#thankyou""]",https://www.linkedin.com/posts/keithgrande_opentowork-opportunities-thankyou-activity-7021905466720931840-EIgw
John Schweitzer,johnhschweitzer,competitor,7020132742151462912,2023-01-14 21:01:13.488,"Excellent, Lauren, they look terrific! Hey, I want swag, too... 😁",1,1,0,2,100.00,text,[],https://www.linkedin.com/posts/johnhschweitzer_mercuryrecordsretrieval-recordsretrieval-activity-7020132742151462912-vorg
Megan McGee,megan-trent-mcgee,competitor,7019358724859326464,2023-01-12 17:45:33.182,"I’m happy to share that I’m starting a new position as Salesforce Trainer at Republic Finance! 

#hohfellows #salesforceadministrator #salesforcemilitary",115,84,0,199,73.04,text,"[""#hohfellows"", ""#salesforceadministrator"", ""#salesforcemilitary""]",https://www.linkedin.com/posts/megan-trent-mcgee_hohfellows-salesforceadministrator-salesforcemilitary-activity-7019358724859326464-yDN9
Jordan Fiore,jordan-fiore,competitor,7017885515546841088,2023-01-08 16:11:32.777,no Friday deployments please 😂 🙅🏻‍♀️💅🏼,11,0,0,11,0.00,text,[],https://www.linkedin.com/posts/jordan-fiore_developers-softwareengineering-meme-activity-7017885515546841088-L4yi
Jordan Fiore,jordan-fiore,competitor,7017374805104484352,2023-01-07 06:22:10.056,"""Do it with passion, or not at all"" 
(R. Carey) 

If you are interested in #productmanagement , this is an extraordinary course to take advantage of. It features amazing resources, covers all aspects of Product Management and, above all, it's super fun and engaging. 

Kudos to Evan Kimbrell and Cole Mercer!",18,2,0,20,11.11,text,"[""#productmanagement""]",https://www.linkedin.com/posts/jordan-fiore_udemy-course-completion-certificate-activity-7017374805104484352-Vdgt
Jordan Fiore,jordan-fiore,competitor,7015187376159293440,2023-01-01 05:30:06.355,"Technical debt - most of the times caused by lack of innovation, but mostly caused by ignoring feedback (from internal and external customers).",6,0,0,6,0.00,text,[],https://www.linkedin.com/posts/jordan-fiore_the-shameful-open-secret-behind-southwest-activity-7015187376159293440-WYYZ
Megan McGee,megan-trent-mcgee,competitor,7013549421523087360,2022-12-27 17:01:27.538,"I'm soooo excited to show you all that I have FINALLY gotten my App Customization Specialist Superbadge!! And it ONLY took me about a month!! 😪 

This one was a doozy for me — I started it right after coming down with COVID and the brain fog didn't help. Then I fought with formulas. You know it's hard earned when I say that the highlight was reports—once I finished all of them it was smooth sailing. 

Overall, just like with all Superbadges, I learned a LOT!

Thanks to my Merivis #pab cohort for starting me on this!! I'm going to schedule my exam and work hard on studying! 

#salesforce #superbadge #salesforcecertified #salesforcemilitary #salesforceadmin #merivet #salesforceadministrator #platformappbuilder",63,42,0,105,66.67,text,"[""#pab"", ""#salesforce"", ""#superbadge"", ""#salesforcecertified"", ""#salesforcemilitary"", ""#salesforceadmin"", ""#merivet"", ""#salesforceadministrator"", ""#platformappbuilder""]",https://www.linkedin.com/posts/megan-trent-mcgee_pab-salesforce-superbadge-activity-7013549421523087360-D1JP
Jordan Fiore,jordan-fiore,competitor,7012100010448220160,2022-12-23 17:02:01.009,Happy Holidays from the #MoveDocs team! ☃️,6,0,0,6,0.00,text,"[""#MoveDocs""]",https://www.linkedin.com/posts/jordan-fiore_wishing-you-and-yours-a-very-happy-holidays-activity-7012100010448220160-yFdA
Daniel Digiaimo,danieldigiaimo,competitor,7011144921952698368,2022-12-21 01:46:50.167,"https://lnkd.in/eqjGdEMG

Great article we were quoted in explaining the legal funding process",2,0,0,2,0.00,text,[],https://www.linkedin.com/posts/danieldigiaimo_httpslnkdineqjgdemg-great-article-we-activity-7011144921952698368-SrXN
Jordan Fiore,jordan-fiore,competitor,7010337775501668352,2022-12-18 20:19:31.457,"Vamos, vamos, Argentina 🇦🇷",9,0,0,9,0.00,text,[],https://www.linkedin.com/posts/jordan-fiore_worldcup2022-aquiestamos-latinos-activity-7010337775501668352-LTiR
Megan McGee,megan-trent-mcgee,competitor,7007820903665344512,2022-12-11 21:38:22.45,"I am super proud to announce that I will join Republic Finance as a Hiring Our Heroes fellow! This is an incredible opportunity to learn and grow! Thank you to Stephanie Murphy and Iris Collis for helping me through the process and to Hiring Our Heroes for offering this exceptional program for veterans, military spouses, and transitioning service members. 

I'd also like to thank all the other candidates I've met during this journey—it's been a tough process, and I sincerely wish all of us the best, whether we find positions through the fellowship or outside of it; SFP 23-1 is amazing!  

If you are a veteran, military spouse, or transitioning service member, and you are ready for a change, you can find out which fellowship program is right for you at bit.ly/HOHFellows #HOHFellows

#salesforcemilitary #salesforcecertified #salesforceadmin #merivet",122,70,0,192,57.38,text,"[""#HOHFellows"", ""#salesforcemilitary"", ""#salesforcecertified"", ""#salesforceadmin"", ""#merivet""]",https://www.linkedin.com/posts/megan-trent-mcgee_hohfellows-salesforcemilitary-salesforcecertified-activity-7007820903665344512-HQv3
Sharon Levy,sharon-levy-15330818,competitor,7006681965735149569,2022-12-08 18:12:38.487,"",4,0,1,5,0.00,text,[],https://www.linkedin.com/posts/sharon-levy-15330818_legal-servicing-analyst-activity-7006681965735149569-rRqq
Sharon Levy,sharon-levy-15330818,competitor,7006681578839973889,2022-12-08 18:11:06.244,"",1,0,3,4,0.00,text,[],https://www.linkedin.com/posts/sharon-levy-15330818_human-resources-director-activity-7006681578839973889-4zzv
Matt Thorley,matt-thorley,competitor,7006134128320364544,2022-12-07 05:55:43.869,"I am not a big fan of social media.  This is my first post ever on LinkedIn and my first post on any site in a very long time.  However I want to post here for two reasons.  First, I am hoping that sharing my thoughts will be healing and relatable.  Second, I need to find a new job.  

I was laid off from Filevine.  Saying it still feels surreal.  I had gotten to the point where I thought I would be at Filevine forever.  I was planning to ride that rocket ship for as long as I could hold on.  It wasn't always that way though.  7 years ago, my wife and I had just come home from teaching English in Taiwan and I was looking for a job to tide us over while we decided if and where we would go to grad school.  Based on a referral from a cousin, I landed an ""interview"" with Kyler M. where he forbade me from dressing up.  I could have never predicted what would come from that stroll around the parking lot. 

So while I am feeling sad, confused and betrayed that I am no longer working at Filevine, I am immensely grateful for the time that I had there.  I am grateful for all the amazing people that I worked with and the friends that I made.  I am grateful to have gained so much experience in so many different positions and have found a career that I love.  I am grateful to have been able to be part of a scrappy basement startup that transformed into a well tuned rocket.  I am devastated that I am no longer on that rocket but confident that it is still headed for amazing places.  

Most of all I am grateful for the confidence that my time at FV instilled in me.  Being part of that growing startup was not easy and I am proud of what I was able to accomplish there.  It may be 7 years later, but I think I am finally ready to figure out what comes next.  

So let all your friends know that there is a Product Owner/Manager on the market looking for a fresh new adventure.  
Filevine #lookingforwork",156,21,5,182,13.46,text,"[""#lookingforwork""]",https://www.linkedin.com/posts/matt-thorley_lookingforwork-activity-7006134128320364544-OyU1
Raza Ali,razaaliabidi,competitor,7005941936960282624,2022-12-06 17:12:01.619,"This is an excellent point because I found myself to be one of those candidates that do not fit the usual mold. I was given an opportunity four years ago, which allowed me to find my career path.
#recruiters #hiringmanagers",7,1,0,8,14.29,text,"[""#recruiters"", ""#hiringmanagers""]",https://www.linkedin.com/posts/razaaliabidi_those-job-candidates-youre-tempted-to-pass-activity-7005941936960282624-8eoj
Raza Ali,razaaliabidi,competitor,7005923554215018496,2022-12-06 15:58:58.805,This is an excellent article on how different types of data visualization can favor one perspective over another.,9,0,0,9,0.00,text,[],https://www.linkedin.com/posts/razaaliabidi_us-house-election-2022-activity-7005923554215018496-YXFl
Megan McGee,megan-trent-mcgee,competitor,7005538393971445761,2022-12-05 14:28:29.732,"I'm excited to say that I passed my Salesforce BA exam last night! I'm officially 2x certified! 

I'd like to thank all of the people in the best BA study group (AKA Happy Madison), Rebecca Nance, Alyssa Beaty, Larry Lee, CSM®, LSSGB, Nikita E., Kim Pham, Stephanie Posada, Justin Phillips, Kassidy Tilton, Danny E., Ken Dorsey, SCA, MBA, and  especially Mark Turner, MBA, who met with me multiple times a week to go over flash cards and definitions. 

And special thanks to Pei Mun Lim—whose class introduced me to the entire idea of what a BA was!! I loved that class and learned a lot. 

Thanks everyone for helping me out—I really appreciate it!! ❤ 

#salesforce #salesforcecertified #salesfrocebusinessanalyst #salesforceadmin #salesforceadministrator #salesforcemilitary",193,104,0,297,53.89,text,"[""#salesforce"", ""#salesforcecertified"", ""#salesfrocebusinessanalyst"", ""#salesforceadmin"", ""#salesforceadministrator"", ""#salesforcemilitary""]",https://www.linkedin.com/posts/megan-trent-mcgee_salesforce-salesforcecertified-salesfrocebusinessanalyst-activity-7005538393971445761-zse0
